Motivation_Level,Peer_Influence,Access_to_Resources,Parental_Involvement,Gender_Male,Extracurricular_Activities_Yes,Learning_Disabilities_Yes,Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Stress_Proxy,Target
2.0,0.0,1.0,1.0,1.0,0.0,0.0,20.0,63.0,7.0,55.0,2.0,3.0,0.2818,0
1.0,2.0,2.0,2.0,1.0,1.0,0.0,25.0,70.0,7.0,63.0,1.0,3.0,0.4106,1
0.0,1.0,2.0,1.0,0.0,1.0,0.0,12.0,89.0,8.0,78.0,4.0,5.0,0.6424,1
1.0,2.0,2.0,1.0,0.0,0.0,0.0,12.0,93.0,6.0,59.0,2.0,3.0,0.5424,1
1.0,2.0,0.0,2.0,1.0,1.0,0.0,20.0,72.0,8.0,93.0,4.0,2.0,0.4152,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,18.0,75.0,9.0,87.0,3.0,3.0,0.5636,1
0.0,2.0,1.0,0.0,0.0,1.0,0.0,11.0,97.0,8.0,60.0,2.0,3.0,0.65,1
0.0,0.0,2.0,1.0,1.0,1.0,1.0,23.0,74.0,8.0,88.0,0.0,3.0,0.5591,1
1.0,0.0,1.0,1.0,0.0,1.0,1.0,17.0,87.0,7.0,61.0,4.0,3.0,0.4712,1
2.0,1.0,1.0,1.0,1.0,0.0,0.0,18.0,86.0,6.0,75.0,0.0,4.0,0.3303,1
0.0,2.0,1.0,1.0,0.0,0.0,0.0,16.0,99.0,6.0,76.0,2.0,4.0,0.6788,1
0.0,2.0,2.0,1.0,0.0,1.0,0.0,17.0,77.0,10.0,93.0,3.0,1.0,0.5379,1
1.0,1.0,2.0,0.0,1.0,1.0,0.0,26.0,98.0,6.0,68.0,1.0,1.0,0.4364,1
2.0,0.0,1.0,2.0,0.0,1.0,0.0,23.0,92.0,4.0,93.0,0.0,4.0,0.3591,1
2.0,1.0,1.0,1.0,0.0,1.0,0.0,14.0,99.0,8.0,80.0,3.0,4.0,0.2939,1
2.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,64.0,6.0,73.0,3.0,5.0,0.3152,1
1.0,1.0,2.0,1.0,0.0,0.0,1.0,25.0,61.0,9.0,65.0,2.0,4.0,0.3439,0
1.0,0.0,2.0,1.0,1.0,1.0,0.0,14.0,78.0,8.0,85.0,2.0,4.0,0.4606,1
0.0,2.0,1.0,1.0,0.0,1.0,0.0,33.0,76.0,10.0,92.0,1.0,3.0,0.4167,1
0.0,2.0,0.0,2.0,1.0,1.0,0.0,21.0,64.0,7.0,78.0,1.0,4.0,0.6076,0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,27.0,86.0,6.0,74.0,2.0,3.0,0.4288,1
1.0,2.0,0.0,1.0,1.0,1.0,0.0,25.0,79.0,9.0,54.0,1.0,2.0,0.3439,1
1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,70.0,6.0,51.0,0.0,1.0,0.5803,0
0.0,1.0,2.0,1.0,1.0,1.0,0.0,17.0,100.0,5.0,71.0,2.0,4.0,0.7045,1
2.0,1.0,1.0,1.0,0.0,1.0,0.0,21.0,66.0,7.0,52.0,1.0,3.0,0.2742,0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,28.0,84.0,7.0,81.0,1.0,3.0,0.3879,1
1.0,0.0,1.0,1.0,1.0,1.0,0.0,17.0,66.0,7.0,89.0,0.0,3.0,0.4712,0
0.0,2.0,2.0,1.0,1.0,0.0,1.0,33.0,87.0,8.0,77.0,0.0,3.0,0.4833,1
2.0,0.0,1.0,2.0,0.0,0.0,0.0,28.0,77.0,6.0,85.0,0.0,1.0,0.2545,1
2.0,1.0,1.0,1.0,0.0,0.0,0.0,23.0,67.0,8.0,71.0,2.0,4.0,0.2258,1
1.0,1.0,2.0,1.0,1.0,0.0,0.0,23.0,96.0,6.0,70.0,1.0,2.0,0.4591,1
1.0,2.0,0.0,2.0,1.0,1.0,0.0,11.0,83.0,5.0,67.0,1.0,2.0,0.5833,1
1.0,2.0,1.0,0.0,1.0,1.0,0.0,26.0,75.0,9.0,56.0,1.0,5.0,0.3364,1
2.0,1.0,2.0,1.0,1.0,0.0,0.0,17.0,94.0,6.0,80.0,0.0,1.0,0.3379,1
1.0,1.0,1.0,1.0,1.0,0.0,1.0,29.0,68.0,4.0,89.0,0.0,4.0,0.4803,1
1.0,2.0,2.0,2.0,0.0,1.0,0.0,10.0,89.0,7.0,88.0,2.0,2.0,0.5242,1
1.0,0.0,1.0,1.0,1.0,1.0,0.0,24.0,71.0,7.0,96.0,2.0,2.0,0.4182,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,61.0,6.0,52.0,2.0,2.0,0.4818,0
0.0,2.0,0.0,0.0,1.0,0.0,0.0,21.0,95.0,7.0,98.0,1.0,2.0,0.6076,1
2.0,1.0,2.0,1.0,1.0,1.0,0.0,16.0,85.0,7.0,91.0,0.0,2.0,0.3121,1
0.0,1.0,0.0,2.0,1.0,0.0,0.0,13.0,60.0,10.0,64.0,1.0,4.0,0.5682,0
2.0,1.0,0.0,1.0,1.0,1.0,0.0,26.0,98.0,9.0,73.0,1.0,6.0,0.1697,1
0.0,1.0,2.0,2.0,1.0,0.0,0.0,20.0,96.0,8.0,57.0,1.0,4.0,0.5818,1
1.0,2.0,0.0,1.0,1.0,1.0,0.0,30.0,77.0,8.0,83.0,1.0,3.0,0.3394,1
1.0,1.0,2.0,2.0,0.0,0.0,0.0,25.0,85.0,5.0,59.0,3.0,4.0,0.4773,1
2.0,2.0,0.0,1.0,0.0,0.0,0.0,26.0,97.0,5.0,79.0,2.0,3.0,0.303,1
0.0,1.0,0.0,1.0,1.0,1.0,1.0,29.0,100.0,8.0,100.0,0.0,5.0,0.5136,1
1.0,2.0,1.0,1.0,0.0,1.0,0.0,17.0,82.0,5.0,66.0,1.0,3.0,0.5379,1
1.0,2.0,2.0,2.0,1.0,0.0,0.0,16.0,66.0,8.0,99.0,1.0,3.0,0.4455,1
1.0,2.0,0.0,2.0,1.0,0.0,0.0,24.0,83.0,8.0,59.0,1.0,3.0,0.3848,1
1.0,2.0,0.0,1.0,0.0,0.0,0.0,29.0,95.0,9.0,64.0,1.0,3.0,0.3136,1
1.0,2.0,1.0,2.0,1.0,1.0,0.0,26.0,71.0,7.0,76.0,3.0,2.0,0.403,1
0.0,1.0,1.0,2.0,0.0,1.0,0.0,19.0,61.0,6.0,52.0,1.0,3.0,0.6561,0
1.0,2.0,1.0,1.0,1.0,1.0,0.0,17.0,96.0,6.0,54.0,1.0,4.0,0.5045,1
2.0,1.0,1.0,2.0,1.0,1.0,0.0,34.0,93.0,6.0,93.0,2.0,4.0,0.2091,1
2.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,73.0,6.0,65.0,1.0,4.0,0.4061,0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,76.0,7.0,90.0,0.0,3.0,0.4788,1
0.0,2.0,0.0,1.0,1.0,1.0,0.0,13.0,91.0,9.0,71.0,1.0,2.0,0.6015,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,94.0,9.0,65.0,5.0,3.0,0.5409,1
0.0,1.0,1.0,1.0,1.0,0.0,0.0,27.0,91.0,8.0,75.0,2.0,3.0,0.5288,1
2.0,2.0,1.0,1.0,0.0,1.0,0.0,15.0,72.0,8.0,68.0,0.0,2.0,0.2864,0
2.0,2.0,0.0,0.0,0.0,1.0,0.0,12.0,72.0,6.0,99.0,0.0,4.0,0.3758,0
1.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,71.0,8.0,60.0,0.0,3.0,0.453,0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,28.0,70.0,9.0,87.0,0.0,3.0,0.4879,1
2.0,0.0,1.0,1.0,1.0,1.0,0.0,22.0,77.0,7.0,74.0,2.0,4.0,0.2667,1
1.0,1.0,2.0,0.0,0.0,1.0,1.0,25.0,87.0,7.0,89.0,1.0,4.0,0.4106,1
2.0,0.0,1.0,1.0,1.0,0.0,1.0,23.0,75.0,7.0,64.0,1.0,3.0,0.2591,0
2.0,0.0,1.0,1.0,0.0,0.0,1.0,14.0,85.0,4.0,75.0,2.0,1.0,0.4273,0
2.0,2.0,2.0,1.0,0.0,1.0,0.0,20.0,84.0,6.0,57.0,2.0,4.0,0.3152,1
1.0,2.0,1.0,0.0,0.0,1.0,0.0,8.0,72.0,5.0,72.0,3.0,4.0,0.6061,0
2.0,1.0,1.0,2.0,1.0,1.0,1.0,20.0,81.0,6.0,51.0,3.0,4.0,0.3152,1
1.0,2.0,2.0,0.0,0.0,1.0,0.0,10.0,77.0,5.0,93.0,3.0,3.0,0.5909,1
2.0,0.0,1.0,0.0,1.0,1.0,0.0,30.0,88.0,6.0,90.0,4.0,2.0,0.2394,1
2.0,2.0,2.0,1.0,1.0,1.0,0.0,22.0,70.0,8.0,75.0,0.0,3.0,0.2333,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,94.0,6.0,66.0,3.0,4.0,0.5121,1
1.0,0.0,2.0,2.0,1.0,1.0,1.0,28.0,70.0,8.0,97.0,5.0,5.0,0.3545,1
0.0,1.0,2.0,2.0,1.0,1.0,0.0,15.0,78.0,10.0,89.0,0.0,3.0,0.553,1
0.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,100.0,8.0,73.0,1.0,3.0,0.6348,1
1.0,1.0,2.0,1.0,1.0,0.0,0.0,10.0,81.0,8.0,63.0,1.0,2.0,0.4909,0
1.0,0.0,1.0,2.0,1.0,0.0,1.0,22.0,78.0,7.0,54.0,1.0,3.0,0.4333,1
0.0,2.0,1.0,0.0,0.0,1.0,0.0,23.0,72.0,4.0,66.0,3.0,4.0,0.6924,1
0.0,0.0,1.0,2.0,1.0,0.0,0.0,18.0,86.0,8.0,53.0,5.0,3.0,0.597,1
1.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,97.0,6.0,97.0,3.0,2.0,0.5803,1
2.0,0.0,2.0,0.0,0.0,1.0,0.0,27.0,79.0,8.0,63.0,2.0,5.0,0.1955,1
0.0,1.0,2.0,1.0,0.0,1.0,0.0,23.0,64.0,8.0,68.0,3.0,3.0,0.5591,1
1.0,1.0,2.0,2.0,1.0,1.0,0.0,24.0,78.0,8.0,87.0,2.0,3.0,0.3848,1
0.0,2.0,1.0,1.0,1.0,1.0,0.0,9.0,73.0,6.0,96.0,0.0,2.0,0.7318,0
1.0,2.0,0.0,0.0,0.0,1.0,1.0,17.0,92.0,6.0,57.0,2.0,2.0,0.5045,1
1.0,0.0,1.0,1.0,0.0,0.0,1.0,22.0,91.0,7.0,74.0,1.0,2.0,0.4333,1
0.0,1.0,2.0,0.0,0.0,1.0,0.0,16.0,85.0,8.0,86.0,2.0,4.0,0.6121,1
2.0,2.0,1.0,1.0,1.0,1.0,0.0,22.0,86.0,5.0,57.0,2.0,3.0,0.3333,1
0.0,2.0,1.0,1.0,0.0,1.0,0.0,17.0,87.0,9.0,53.0,3.0,3.0,0.5712,1
2.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,78.0,8.0,89.0,0.0,4.0,0.2485,1
0.0,2.0,0.0,1.0,0.0,1.0,0.0,21.0,62.0,7.0,51.0,0.0,4.0,0.6076,0
2.0,1.0,1.0,0.0,1.0,1.0,0.0,20.0,62.0,10.0,85.0,5.0,4.0,0.1818,1
2.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,67.0,6.0,93.0,0.0,3.0,0.2167,1
0.0,1.0,2.0,1.0,0.0,1.0,0.0,19.0,65.0,7.0,68.0,1.0,4.0,0.6227,0
1.0,2.0,2.0,1.0,0.0,0.0,0.0,17.0,64.0,8.0,80.0,0.0,2.0,0.4379,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,86.0,8.0,94.0,2.0,2.0,0.5818,0
0.0,2.0,0.0,1.0,0.0,0.0,0.0,25.0,99.0,5.0,79.0,2.0,4.0,0.6439,1
0.0,2.0,2.0,0.0,1.0,1.0,0.0,24.0,92.0,6.0,71.0,2.0,2.0,0.6182,1
0.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,87.0,10.0,54.0,2.0,2.0,0.5682,0
1.0,0.0,1.0,2.0,1.0,1.0,0.0,9.0,81.0,9.0,73.0,1.0,1.0,0.4652,1
1.0,2.0,2.0,1.0,0.0,0.0,0.0,20.0,98.0,7.0,89.0,1.0,3.0,0.4485,1
1.0,1.0,2.0,2.0,0.0,1.0,0.0,17.0,85.0,7.0,69.0,4.0,2.0,0.4712,1
2.0,2.0,1.0,2.0,1.0,0.0,0.0,26.0,64.0,8.0,91.0,1.0,4.0,0.203,1
2.0,2.0,2.0,0.0,1.0,1.0,0.0,15.0,99.0,7.0,50.0,4.0,2.0,0.3197,1
1.0,2.0,1.0,1.0,1.0,1.0,1.0,26.0,99.0,8.0,67.0,4.0,4.0,0.3697,1
2.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,84.0,7.0,89.0,1.0,3.0,0.3197,1
1.0,2.0,2.0,2.0,1.0,1.0,0.0,24.0,77.0,9.0,99.0,1.0,1.0,0.3515,1
1.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,98.0,10.0,73.0,1.0,4.0,0.3333,1
2.0,2.0,1.0,1.0,1.0,1.0,0.0,14.0,62.0,7.0,97.0,0.0,1.0,0.3273,0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,98.0,8.0,80.0,2.0,2.0,0.6197,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,89.0,9.0,96.0,2.0,3.0,0.5939,1
1.0,2.0,1.0,1.0,0.0,1.0,0.0,14.0,97.0,5.0,83.0,0.0,2.0,0.5606,1
2.0,1.0,0.0,1.0,1.0,1.0,0.0,26.0,67.0,10.0,71.0,3.0,3.0,0.1364,1
1.0,0.0,1.0,2.0,1.0,1.0,0.0,18.0,77.0,4.0,80.0,1.0,2.0,0.5636,1
0.0,2.0,0.0,1.0,1.0,0.0,0.0,16.0,86.0,7.0,94.0,0.0,4.0,0.6455,1
1.0,1.0,2.0,1.0,1.0,1.0,0.0,31.0,82.0,5.0,98.0,0.0,3.0,0.4318,1
0.0,2.0,1.0,2.0,1.0,0.0,0.0,22.0,85.0,6.0,66.0,0.0,4.0,0.6333,1
1.0,1.0,1.0,1.0,0.0,1.0,1.0,26.0,63.0,5.0,76.0,3.0,5.0,0.4697,1
1.0,0.0,2.0,0.0,1.0,1.0,1.0,24.0,92.0,5.0,81.0,2.0,3.0,0.4848,1
2.0,1.0,1.0,2.0,1.0,1.0,0.0,30.0,87.0,9.0,61.0,2.0,4.0,0.1394,1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,32.0,83.0,9.0,74.0,3.0,3.0,0.2909,1
2.0,0.0,2.0,2.0,1.0,1.0,0.0,21.0,80.0,7.0,90.0,1.0,2.0,0.2742,1
1.0,2.0,1.0,0.0,0.0,1.0,0.0,32.0,84.0,8.0,64.0,1.0,3.0,0.3242,1
1.0,2.0,2.0,1.0,1.0,1.0,0.0,17.0,75.0,6.0,80.0,1.0,5.0,0.5045,1
1.0,1.0,1.0,2.0,1.0,1.0,0.0,15.0,74.0,8.0,76.0,1.0,4.0,0.453,0
2.0,0.0,2.0,1.0,1.0,0.0,0.0,29.0,96.0,8.0,94.0,2.0,4.0,0.1803,1
0.0,0.0,2.0,1.0,0.0,0.0,0.0,25.0,89.0,5.0,51.0,2.0,2.0,0.6439,1
1.0,1.0,2.0,0.0,0.0,1.0,0.0,24.0,79.0,5.0,88.0,0.0,3.0,0.4848,1
1.0,0.0,1.0,2.0,1.0,1.0,0.0,28.0,68.0,7.0,63.0,0.0,2.0,0.3879,1
1.0,1.0,0.0,2.0,1.0,1.0,0.0,11.0,94.0,10.0,61.0,1.0,3.0,0.4167,1
0.0,2.0,1.0,0.0,1.0,0.0,0.0,22.0,62.0,8.0,60.0,0.0,2.0,0.5667,0
1.0,2.0,1.0,0.0,0.0,1.0,0.0,28.0,90.0,9.0,91.0,0.0,2.0,0.3212,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,63.0,8.0,83.0,3.0,1.0,0.4,0
1.0,1.0,2.0,2.0,0.0,1.0,0.0,27.0,76.0,9.0,55.0,3.0,0.0,0.3288,1
1.0,2.0,1.0,1.0,1.0,1.0,0.0,14.0,87.0,7.0,55.0,2.0,4.0,0.4939,1
1.0,1.0,2.0,1.0,1.0,0.0,0.0,25.0,96.0,8.0,88.0,0.0,1.0,0.3773,1
1.0,2.0,2.0,1.0,0.0,0.0,0.0,28.0,66.0,5.0,67.0,1.0,1.0,0.4545,1
1.0,2.0,2.0,2.0,1.0,1.0,0.0,20.0,69.0,6.0,73.0,2.0,3.0,0.4818,1
1.0,0.0,0.0,1.0,1.0,1.0,1.0,16.0,93.0,7.0,81.0,2.0,3.0,0.4788,1
1.0,2.0,1.0,1.0,1.0,1.0,0.0,13.0,60.0,7.0,66.0,2.0,3.0,0.5015,0
1.0,2.0,1.0,1.0,1.0,1.0,0.0,28.0,86.0,7.0,52.0,0.0,5.0,0.3879,1
1.0,2.0,1.0,2.0,0.0,0.0,0.0,17.0,98.0,4.0,56.0,2.0,3.0,0.5712,1
1.0,1.0,2.0,1.0,0.0,0.0,0.0,27.0,74.0,6.0,54.0,3.0,3.0,0.4288,1
0.0,1.0,2.0,2.0,1.0,0.0,0.0,25.0,82.0,8.0,94.0,2.0,3.0,0.5439,1
1.0,1.0,0.0,1.0,1.0,1.0,0.0,23.0,100.0,10.0,73.0,3.0,2.0,0.3258,1
2.0,0.0,1.0,1.0,0.0,1.0,0.0,14.0,69.0,5.0,92.0,3.0,2.0,0.3939,0
0.0,2.0,0.0,1.0,1.0,1.0,0.0,19.0,81.0,10.0,56.0,1.0,3.0,0.5227,1
1.0,2.0,0.0,2.0,1.0,0.0,0.0,16.0,64.0,9.0,88.0,1.0,3.0,0.4121,0
0.0,0.0,2.0,0.0,0.0,1.0,0.0,19.0,76.0,10.0,70.0,1.0,3.0,0.5227,0
2.0,2.0,1.0,2.0,1.0,0.0,1.0,21.0,73.0,7.0,98.0,0.0,4.0,0.2742,1
1.0,1.0,2.0,2.0,1.0,0.0,0.0,19.0,90.0,8.0,85.0,2.0,4.0,0.4227,1
2.0,0.0,2.0,2.0,1.0,1.0,0.0,12.0,62.0,6.0,63.0,0.0,2.0,0.3758,0
1.0,1.0,0.0,2.0,0.0,0.0,0.0,18.0,83.0,9.0,76.0,0.0,4.0,0.397,1
0.0,0.0,0.0,2.0,0.0,1.0,0.0,20.0,72.0,7.0,90.0,0.0,3.0,0.6152,1
0.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,77.0,6.0,85.0,2.0,4.0,0.7015,1
2.0,2.0,0.0,1.0,0.0,1.0,0.0,23.0,66.0,8.0,73.0,2.0,2.0,0.2258,1
1.0,0.0,2.0,0.0,1.0,0.0,0.0,29.0,60.0,7.0,63.0,0.0,4.0,0.3803,0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,26.0,84.0,7.0,64.0,2.0,3.0,0.5697,1
2.0,0.0,1.0,1.0,1.0,0.0,0.0,28.0,62.0,9.0,64.0,1.0,2.0,0.1545,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,76.0,6.0,50.0,2.0,4.0,0.6409,0
0.0,1.0,2.0,1.0,0.0,1.0,0.0,17.0,76.0,8.0,95.0,1.0,4.0,0.6045,1
2.0,2.0,1.0,1.0,0.0,1.0,0.0,20.0,83.0,7.0,68.0,1.0,1.0,0.2818,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,73.0,6.0,94.0,1.0,2.0,0.5121,0
1.0,2.0,0.0,2.0,1.0,0.0,0.0,22.0,73.0,5.0,91.0,1.0,3.0,0.5,1
1.0,1.0,2.0,0.0,1.0,0.0,0.0,30.0,100.0,7.0,53.0,2.0,3.0,0.3727,1
1.0,2.0,0.0,1.0,0.0,1.0,0.0,23.0,64.0,5.0,59.0,3.0,5.0,0.4924,0
0.0,0.0,1.0,2.0,0.0,1.0,0.0,22.0,97.0,5.0,68.0,7.0,5.0,0.6667,1
0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,86.0,8.0,60.0,1.0,3.0,0.5818,1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,76.0,8.0,63.0,5.0,3.0,0.5212,0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,67.0,7.0,95.0,2.0,5.0,0.6455,0
0.0,2.0,0.0,2.0,0.0,1.0,0.0,9.0,93.0,6.0,72.0,1.0,2.0,0.7318,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,98.0,10.0,66.0,1.0,2.0,0.5909,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,17.0,67.0,6.0,62.0,0.0,3.0,0.5045,0
1.0,2.0,0.0,2.0,1.0,0.0,0.0,22.0,79.0,7.0,59.0,0.0,3.0,0.4333,1
1.0,1.0,1.0,2.0,1.0,1.0,0.0,25.0,69.0,7.0,56.0,2.0,4.0,0.4106,1
1.0,1.0,1.0,0.0,1.0,0.0,0.0,26.0,75.0,6.0,72.0,0.0,3.0,0.4364,1
1.0,1.0,1.0,0.0,1.0,1.0,0.0,28.0,82.0,5.0,95.0,0.0,3.0,0.4545,1
2.0,2.0,1.0,2.0,1.0,0.0,0.0,18.0,74.0,8.0,75.0,1.0,3.0,0.2636,1
0.0,1.0,2.0,0.0,1.0,0.0,0.0,24.0,65.0,6.0,79.0,1.0,2.0,0.6182,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,94.0,4.0,76.0,4.0,3.0,0.5561,1
1.0,2.0,1.0,1.0,0.0,0.0,0.0,28.0,87.0,8.0,95.0,2.0,3.0,0.3545,1
0.0,2.0,2.0,1.0,0.0,1.0,1.0,17.0,61.0,7.0,58.0,2.0,3.0,0.6379,0
0.0,0.0,0.0,1.0,1.0,1.0,0.0,22.0,74.0,6.0,56.0,4.0,3.0,0.6333,1
1.0,0.0,1.0,1.0,0.0,1.0,0.0,14.0,83.0,7.0,90.0,0.0,3.0,0.4939,1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,19.0,90.0,8.0,78.0,1.0,3.0,0.4227,1
2.0,1.0,1.0,1.0,0.0,0.0,0.0,25.0,72.0,6.0,86.0,0.0,2.0,0.2773,1
2.0,1.0,2.0,0.0,0.0,1.0,0.0,15.0,91.0,4.0,50.0,1.0,3.0,0.4197,1
1.0,2.0,2.0,2.0,1.0,0.0,0.0,16.0,95.0,9.0,63.0,0.0,3.0,0.4121,1
2.0,0.0,1.0,2.0,0.0,0.0,0.0,22.0,97.0,7.0,98.0,0.0,0.0,0.2667,1
0.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,97.0,7.0,96.0,4.0,2.0,0.6455,1
1.0,0.0,1.0,2.0,1.0,1.0,0.0,19.0,89.0,7.0,52.0,2.0,4.0,0.4561,1
0.0,0.0,2.0,1.0,0.0,1.0,0.0,28.0,80.0,8.0,61.0,1.0,3.0,0.5212,1
1.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,63.0,7.0,53.0,1.0,4.0,0.4333,0
2.0,1.0,2.0,2.0,1.0,1.0,0.0,11.0,98.0,5.0,82.0,1.0,2.0,0.4167,1
1.0,1.0,1.0,1.0,0.0,1.0,0.0,22.0,63.0,8.0,97.0,1.0,3.0,0.4,1
1.0,2.0,1.0,0.0,0.0,1.0,0.0,32.0,84.0,8.0,96.0,1.0,3.0,0.3242,1
1.0,1.0,0.0,2.0,1.0,0.0,0.0,28.0,83.0,9.0,81.0,0.0,4.0,0.3212,1
1.0,1.0,2.0,0.0,0.0,1.0,0.0,19.0,63.0,7.0,58.0,2.0,3.0,0.4561,0
0.0,1.0,2.0,2.0,1.0,1.0,0.0,18.0,69.0,8.0,54.0,1.0,2.0,0.597,1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,27.0,96.0,7.0,93.0,2.0,2.0,0.3955,1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,84.0,7.0,98.0,0.0,4.0,0.4409,1
1.0,2.0,1.0,2.0,1.0,1.0,1.0,28.0,62.0,10.0,88.0,0.0,2.0,0.2879,1
2.0,1.0,1.0,1.0,1.0,1.0,0.0,34.0,61.0,6.0,67.0,1.0,2.0,0.2091,1
1.0,2.0,1.0,1.0,1.0,1.0,0.0,16.0,79.0,8.0,91.0,4.0,1.0,0.4455,1
1.0,1.0,2.0,1.0,1.0,1.0,0.0,15.0,77.0,7.0,78.0,0.0,3.0,0.4864,1
0.0,0.0,2.0,1.0,1.0,0.0,0.0,21.0,94.0,9.0,95.0,0.0,3.0,0.5409,1
1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,94.0,10.0,78.0,1.0,2.0,0.4091,1
1.0,2.0,2.0,2.0,0.0,0.0,0.0,7.0,64.0,6.0,81.0,2.0,3.0,0.5803,0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,18.0,64.0,9.0,64.0,4.0,4.0,0.397,0
0.0,2.0,1.0,2.0,0.0,1.0,0.0,21.0,71.0,8.0,57.0,2.0,1.0,0.5742,1
0.0,2.0,1.0,1.0,1.0,1.0,0.0,19.0,88.0,9.0,76.0,1.0,3.0,0.5561,1
1.0,2.0,2.0,1.0,1.0,1.0,0.0,26.0,83.0,7.0,89.0,3.0,3.0,0.403,1
2.0,2.0,0.0,2.0,1.0,1.0,0.0,23.0,97.0,9.0,94.0,2.0,3.0,0.1924,1
0.0,0.0,2.0,1.0,1.0,0.0,1.0,20.0,97.0,9.0,69.0,0.0,3.0,0.5485,1
2.0,0.0,2.0,2.0,0.0,0.0,0.0,24.0,72.0,6.0,78.0,0.0,6.0,0.2848,1
1.0,2.0,1.0,2.0,0.0,0.0,0.0,13.0,90.0,8.0,81.0,0.0,3.0,0.4682,1
0.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,90.0,7.0,93.0,4.0,3.0,0.7136,1
1.0,2.0,0.0,1.0,1.0,1.0,0.0,21.0,80.0,5.0,61.0,2.0,3.0,0.5076,1
2.0,1.0,0.0,1.0,1.0,1.0,0.0,21.0,76.0,5.0,78.0,0.0,3.0,0.3409,1
2.0,2.0,0.0,1.0,0.0,0.0,0.0,17.0,85.0,7.0,94.0,4.0,3.0,0.3045,1
0.0,1.0,2.0,2.0,0.0,1.0,1.0,26.0,96.0,10.0,64.0,2.0,3.0,0.4697,1
0.0,1.0,1.0,2.0,0.0,1.0,0.0,23.0,90.0,7.0,66.0,2.0,3.0,0.5924,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,75.0,10.0,88.0,2.0,3.0,0.3939,0
1.0,2.0,0.0,1.0,1.0,0.0,1.0,21.0,78.0,8.0,83.0,2.0,4.0,0.4076,1
1.0,0.0,2.0,1.0,1.0,1.0,0.0,25.0,63.0,7.0,72.0,3.0,4.0,0.4106,1
0.0,1.0,2.0,1.0,1.0,1.0,0.0,16.0,60.0,8.0,67.0,0.0,3.0,0.6121,0
2.0,1.0,2.0,2.0,0.0,0.0,1.0,19.0,71.0,5.0,96.0,2.0,0.0,0.3561,1
1.0,1.0,2.0,1.0,0.0,0.0,0.0,16.0,71.0,9.0,69.0,1.0,4.0,0.4121,1
1.0,2.0,1.0,2.0,0.0,1.0,0.0,43.0,86.0,7.0,97.0,2.0,1.0,0.2742,1
2.0,2.0,2.0,1.0,1.0,0.0,0.0,28.0,74.0,8.0,90.0,2.0,3.0,0.1879,1
1.0,2.0,0.0,2.0,0.0,0.0,0.0,24.0,92.0,8.0,57.0,3.0,3.0,0.3848,1
0.0,1.0,1.0,1.0,0.0,1.0,1.0,18.0,92.0,6.0,73.0,1.0,5.0,0.6636,1
